,country,year,sex,age,suicides,population,sucid_in_hundredk,country-year,yearly_hdi,yearly_gdp,gdp_per_capita,generation,continent,country_code
5201,Canada,2008,female,75+ years,38,1296269,2.93,Canada2008,,"1,549,131,208,997",49041,Silent,Americas,CAN
5202,Canada,2008,male,5-14 years,16,1959155,0.82,Canada2008,,"1,549,131,208,997",49041,Generation Z,Americas,CAN
5203,Canada,2008,female,5-14 years,9,1861517,0.48,Canada2008,,"1,549,131,208,997",49041,Generation Z,Americas,CAN
5204,Canada,2009,male,35-54 years,1328,5085328,26.11,Canada2009,,"1,371,153,004,986",42933,Boomers,Americas,CAN
5205,Canada,2009,male,55-74 years,680,3216246,21.14,Canada2009,,"1,371,153,004,986",42933,Silent,Americas,CAN
5206,Canada,2009,male,75+ years,182,893202,20.38,Canada2009,,"1,371,153,004,986",42933,Silent,Americas,CAN
5207,Canada,2009,male,25-34 years,437,2325144,18.79,Canada2009,,"1,371,153,004,986",42933,Generation X,Americas,CAN
5208,Canada,2009,male,15-24 years,349,2355316,14.82,Canada2009,,"1,371,153,004,986",42933,Millenials,Americas,CAN
5209,Canada,2009,female,35-54 years,402,5043261,7.97,Canada2009,,"1,371,153,004,986",42933,Boomers,Americas,CAN
5210,Canada,2009,female,15-24 years,130,2238546,5.81,Canada2009,,"1,371,153,004,986",42933,Millenials,Americas,CAN
5211,Canada,2009,female,55-74 years,192,3389717,5.66,Canada2009,,"1,371,153,004,986",42933,Silent,Americas,CAN
5212,Canada,2009,female,25-34 years,119,2293665,5.19,Canada2009,,"1,371,153,004,986",42933,Generation X,Americas,CAN
5213,Canada,2009,female,75+ years,46,1322098,3.48,Canada2009,,"1,371,153,004,986",42933,Silent,Americas,CAN
5214,Canada,2009,male,5-14 years,13,1937420,0.67,Canada2009,,"1,371,153,004,986",42933,Generation Z,Americas,CAN
5215,Canada,2009,female,5-14 years,12,1837414,0.65,Canada2009,,"1,371,153,004,986",42933,Generation Z,Americas,CAN
5216,Canada,2010,male,35-54 years,1292,5088099,25.39,Canada2010,0.903,"1,613,464,422,811",49974,Generation X,Americas,CAN
5217,Canada,2010,male,75+ years,200,917671,21.79,Canada2010,0.903,"1,613,464,422,811",49974,Silent,Americas,CAN
5218,Canada,2010,male,55-74 years,690,3333897,20.7,Canada2010,0.903,"1,613,464,422,811",49974,Silent,Americas,CAN
5219,Canada,2010,male,25-34 years,409,2366854,17.28,Canada2010,0.903,"1,613,464,422,811",49974,Generation X,Americas,CAN
5220,Canada,2010,male,15-24 years,371,2357806,15.73,Canada2010,0.903,"1,613,464,422,811",49974,Millenials,Americas,CAN
5221,Canada,2010,female,35-54 years,402,5044926,7.97,Canada2010,0.903,"1,613,464,422,811",49974,Generation X,Americas,CAN
5222,Canada,2010,female,55-74 years,237,3510692,6.75,Canada2010,0.903,"1,613,464,422,811",49974,Silent,Americas,CAN
5223,Canada,2010,female,25-34 years,154,2335884,6.59,Canada2010,0.903,"1,613,464,422,811",49974,Generation X,Americas,CAN
5224,Canada,2010,female,15-24 years,115,2239759,5.13,Canada2010,0.903,"1,613,464,422,811",49974,Millenials,Americas,CAN
5225,Canada,2010,female,75+ years,49,1347679,3.64,Canada2010,0.903,"1,613,464,422,811",49974,Silent,Americas,CAN
5226,Canada,2010,male,5-14 years,19,1922599,0.99,Canada2010,0.903,"1,613,464,422,811",49974,Generation Z,Americas,CAN
5227,Canada,2010,female,5-14 years,13,1820274,0.71,Canada2010,0.903,"1,613,464,422,811",49974,Generation Z,Americas,CAN
5228,Canada,2011,male,35-54 years,1127,5074280,22.21,Canada2011,0.909,"1,788,647,906,048",54841,Generation X,Americas,CAN
5229,Canada,2011,male,55-74 years,683,3455517,19.77,Canada2011,0.909,"1,788,647,906,048",54841,Boomers,Americas,CAN
5230,Canada,2011,male,75+ years,184,943428,19.5,Canada2011,0.909,"1,788,647,906,048",54841,Silent,Americas,CAN
5231,Canada,2011,male,25-34 years,410,2400784,17.08,Canada2011,0.909,"1,788,647,906,048",54841,Millenials,Americas,CAN
5232,Canada,2011,male,15-24 years,364,2356694,15.45,Canada2011,0.909,"1,788,647,906,048",54841,Millenials,Americas,CAN
5233,Canada,2011,female,35-54 years,390,5032043,7.75,Canada2011,0.909,"1,788,647,906,048",54841,Generation X,Americas,CAN
5234,Canada,2011,female,15-24 years,135,2248192,6.0,Canada2011,0.909,"1,788,647,906,048",54841,Millenials,Americas,CAN
5235,Canada,2011,female,55-74 years,215,3629587,5.92,Canada2011,0.909,"1,788,647,906,048",54841,Boomers,Americas,CAN
5236,Canada,2011,female,25-34 years,134,2370185,5.65,Canada2011,0.909,"1,788,647,906,048",54841,Millenials,Americas,CAN
5237,Canada,2011,female,75+ years,55,1368680,4.02,Canada2011,0.909,"1,788,647,906,048",54841,Silent,Americas,CAN
5238,Canada,2011,female,5-14 years,18,1815461,0.99,Canada2011,0.909,"1,788,647,906,048",54841,Generation Z,Americas,CAN
5239,Canada,2011,male,5-14 years,13,1920567,0.68,Canada2011,0.909,"1,788,647,906,048",54841,Generation Z,Americas,CAN
5240,Canada,2012,male,35-54 years,1205,5056024,23.83,Canada2012,0.91,"1,824,288,757,448",55347,Generation X,Americas,CAN
5241,Canada,2012,male,55-74 years,770,3586361,21.47,Canada2012,0.91,"1,824,288,757,448",55347,Boomers,Americas,CAN
5242,Canada,2012,male,75+ years,180,967342,18.61,Canada2012,0.91,"1,824,288,757,448",55347,Silent,Americas,CAN
5243,Canada,2012,male,25-34 years,419,2431632,17.23,Canada2012,0.91,"1,824,288,757,448",55347,Millenials,Americas,CAN
5244,Canada,2012,male,15-24 years,381,2358461,16.15,Canada2012,0.91,"1,824,288,757,448",55347,Millenials,Americas,CAN
5245,Canada,2012,female,35-54 years,385,5018897,7.67,Canada2012,0.91,"1,824,288,757,448",55347,Generation X,Americas,CAN
5246,Canada,2012,female,55-74 years,241,3756013,6.42,Canada2012,0.91,"1,824,288,757,448",55347,Boomers,Americas,CAN
5247,Canada,2012,female,15-24 years,137,2255895,6.07,Canada2012,0.91,"1,824,288,757,448",55347,Millenials,Americas,CAN
5248,Canada,2012,female,25-34 years,129,2403433,5.37,Canada2012,0.91,"1,824,288,757,448",55347,Millenials,Americas,CAN
5249,Canada,2012,female,75+ years,45,1389078,3.24,Canada2012,0.91,"1,824,288,757,448",55347,Silent,Americas,CAN
5250,Canada,2012,female,5-14 years,17,1816079,0.94,Canada2012,0.91,"1,824,288,757,448",55347,Generation Z,Americas,CAN
5251,Canada,2012,male,5-14 years,17,1921981,0.88,Canada2012,0.91,"1,824,288,757,448",55347,Generation Z,Americas,CAN
5252,Canada,2013,male,35-54 years,1244,5032714,24.72,Canada2013,0.912,"1,842,628,005,830",55310,Generation X,Americas,CAN
5253,Canada,2013,male,75+ years,231,991048,23.31,Canada2013,0.912,"1,842,628,005,830",55310,Silent,Americas,CAN
5254,Canada,2013,male,55-74 years,812,3724622,21.8,Canada2013,0.912,"1,842,628,005,830",55310,Boomers,Americas,CAN
5255,Canada,2013,male,25-34 years,439,2456335,17.87,Canada2013,0.912,"1,842,628,005,830",55310,Millenials,Americas,CAN
5256,Canada,2013,male,15-24 years,300,2362807,12.7,Canada2013,0.912,"1,842,628,005,830",55310,Millenials,Americas,CAN
5257,Canada,2013,female,35-54 years,400,5003771,7.99,Canada2013,0.912,"1,842,628,005,830",55310,Generation X,Americas,CAN
5258,Canada,2013,female,55-74 years,255,3887315,6.56,Canada2013,0.912,"1,842,628,005,830",55310,Boomers,Americas,CAN
5259,Canada,2013,female,15-24 years,138,2261173,6.1,Canada2013,0.912,"1,842,628,005,830",55310,Millenials,Americas,CAN
5260,Canada,2013,female,25-34 years,135,2433660,5.55,Canada2013,0.912,"1,842,628,005,830",55310,Millenials,Americas,CAN
5261,Canada,2013,female,75+ years,65,1410630,4.61,Canada2013,0.912,"1,842,628,005,830",55310,Silent,Americas,CAN
5262,Canada,2013,female,5-14 years,20,1823010,1.1,Canada2013,0.912,"1,842,628,005,830",55310,Generation Z,Americas,CAN
5263,Canada,2013,male,5-14 years,15,1927751,0.78,Canada2013,0.912,"1,842,628,005,830",55310,Generation Z,Americas,CAN
5264,Chile,1985,male,75+ years,34,87600,38.81,Chile1985,0.654,"17,702,885,394",1658,G.I. Generation,Americas,CHL
5265,Chile,1985,male,55-74 years,100,538000,18.59,Chile1985,0.654,"17,702,885,394",1658,G.I. Generation,Americas,CHL
5266,Chile,1985,male,35-54 years,174,1201800,14.48,Chile1985,0.654,"17,702,885,394",1658,Silent,Americas,CHL
5267,Chile,1985,male,25-34 years,122,962600,12.67,Chile1985,0.654,"17,702,885,394",1658,Boomers,Americas,CHL
5268,Chile,1985,male,15-24 years,133,1239900,10.73,Chile1985,0.654,"17,702,885,394",1658,Generation X,Americas,CHL
5269,Chile,1985,female,55-74 years,21,633700,3.31,Chile1985,0.654,"17,702,885,394",1658,G.I. Generation,Americas,CHL
5270,Chile,1985,female,35-54 years,40,1252200,3.19,Chile1985,0.654,"17,702,885,394",1658,Silent,Americas,CHL
5271,Chile,1985,female,15-24 years,27,1216200,2.22,Chile1985,0.654,"17,702,885,394",1658,Generation X,Americas,CHL
5272,Chile,1985,female,75+ years,3,141200,2.12,Chile1985,0.654,"17,702,885,394",1658,G.I. Generation,Americas,CHL
5273,Chile,1985,female,25-34 years,19,957500,1.98,Chile1985,0.654,"17,702,885,394",1658,Boomers,Americas,CHL
5274,Chile,1985,male,5-14 years,9,1240900,0.73,Chile1985,0.654,"17,702,885,394",1658,Generation X,Americas,CHL
5275,Chile,1985,female,5-14 years,1,1203800,0.08,Chile1985,0.654,"17,702,885,394",1658,Generation X,Americas,CHL
5276,Chile,1986,male,75+ years,21,91400,22.98,Chile1986,,"18,891,048,819",1728,G.I. Generation,Americas,CHL
5277,Chile,1986,male,55-74 years,116,550000,21.09,Chile1986,,"18,891,048,819",1728,G.I. Generation,Americas,CHL
5278,Chile,1986,male,35-54 years,156,1237100,12.61,Chile1986,,"18,891,048,819",1728,Silent,Americas,CHL
5279,Chile,1986,male,25-34 years,124,1024700,12.1,Chile1986,,"18,891,048,819",1728,Boomers,Americas,CHL
5280,Chile,1986,male,15-24 years,108,1261700,8.56,Chile1986,,"18,891,048,819",1728,Generation X,Americas,CHL
5281,Chile,1986,female,15-24 years,37,1234200,3.0,Chile1986,,"18,891,048,819",1728,Generation X,Americas,CHL
5282,Chile,1986,female,35-54 years,37,1305400,2.83,Chile1986,,"18,891,048,819",1728,Silent,Americas,CHL
5283,Chile,1986,female,25-34 years,26,1018700,2.55,Chile1986,,"18,891,048,819",1728,Boomers,Americas,CHL
5284,Chile,1986,female,55-74 years,15,657700,2.28,Chile1986,,"18,891,048,819",1728,G.I. Generation,Americas,CHL
5285,Chile,1986,female,75+ years,3,147500,2.03,Chile1986,,"18,891,048,819",1728,G.I. Generation,Americas,CHL
5286,Chile,1986,male,5-14 years,7,1224000,0.57,Chile1986,,"18,891,048,819",1728,Generation X,Americas,CHL
5287,Chile,1986,female,5-14 years,4,1179300,0.34,Chile1986,,"18,891,048,819",1728,Generation X,Americas,CHL
5288,Chile,1987,male,55-74 years,120,563900,21.28,Chile1987,,"22,255,407,685",1985,G.I. Generation,Americas,CHL
5289,Chile,1987,male,75+ years,19,93700,20.28,Chile1987,,"22,255,407,685",1985,G.I. Generation,Americas,CHL
5290,Chile,1987,male,25-34 years,147,1050700,13.99,Chile1987,,"22,255,407,685",1985,Boomers,Americas,CHL
5291,Chile,1987,male,35-54 years,160,1268600,12.61,Chile1987,,"22,255,407,685",1985,Silent,Americas,CHL
5292,Chile,1987,male,15-24 years,116,1293700,8.97,Chile1987,,"22,255,407,685",1985,Generation X,Americas,CHL
5293,Chile,1987,female,55-74 years,23,674400,3.41,Chile1987,,"22,255,407,685",1985,G.I. Generation,Americas,CHL
5294,Chile,1987,female,15-24 years,38,1265500,3.0,Chile1987,,"22,255,407,685",1985,Generation X,Americas,CHL
5295,Chile,1987,female,25-34 years,29,1044400,2.78,Chile1987,,"22,255,407,685",1985,Boomers,Americas,CHL
5296,Chile,1987,female,35-54 years,34,1338500,2.54,Chile1987,,"22,255,407,685",1985,Silent,Americas,CHL
5297,Chile,1987,male,5-14 years,6,1255100,0.48,Chile1987,,"22,255,407,685",1985,Generation X,Americas,CHL
5298,Chile,1987,female,5-14 years,1,1209200,0.08,Chile1987,,"22,255,407,685",1985,Generation X,Americas,CHL
5299,Chile,1987,female,75+ years,0,151300,0.0,Chile1987,,"22,255,407,685",1985,G.I. Generation,Americas,CHL
5300,Chile,1988,male,75+ years,29,106000,27.36,Chile1988,,"26,040,229,793",2303,G.I. Generation,Americas,CHL
5301,Chile,1988,male,55-74 years,101,566000,17.84,Chile1988,,"26,040,229,793",2303,G.I. Generation,Americas,CHL
5302,Chile,1988,male,25-34 years,160,1095000,14.61,Chile1988,,"26,040,229,793",2303,Boomers,Americas,CHL
5303,Chile,1988,male,35-54 years,173,1272000,13.6,Chile1988,,"26,040,229,793",2303,Silent,Americas,CHL
5304,Chile,1988,male,15-24 years,112,1259000,8.9,Chile1988,,"26,040,229,793",2303,Generation X,Americas,CHL
5305,Chile,1988,female,15-24 years,38,1233000,3.08,Chile1988,,"26,040,229,793",2303,Generation X,Americas,CHL
5306,Chile,1988,female,55-74 years,19,697000,2.73,Chile1988,,"26,040,229,793",2303,G.I. Generation,Americas,CHL
5307,Chile,1988,female,35-54 years,32,1329000,2.41,Chile1988,,"26,040,229,793",2303,Silent,Americas,CHL
5308,Chile,1988,female,75+ years,3,172000,1.74,Chile1988,,"26,040,229,793",2303,G.I. Generation,Americas,CHL
5309,Chile,1988,female,25-34 years,19,1090000,1.74,Chile1988,,"26,040,229,793",2303,Boomers,Americas,CHL
5310,Chile,1988,female,5-14 years,6,1224000,0.49,Chile1988,,"26,040,229,793",2303,Generation X,Americas,CHL
5311,Chile,1988,male,5-14 years,5,1263000,0.4,Chile1988,,"26,040,229,793",2303,Generation X,Americas,CHL
5312,Chile,1989,male,75+ years,34,106000,32.08,Chile1989,,"29,885,685,143",2599,G.I. Generation,Americas,CHL
5313,Chile,1989,male,55-74 years,109,579000,18.83,Chile1989,,"29,885,685,143",2599,G.I. Generation,Americas,CHL
5314,Chile,1989,male,25-34 years,162,1123000,14.43,Chile1989,,"29,885,685,143",2599,Boomers,Americas,CHL
5315,Chile,1989,male,35-54 years,170,1314000,12.94,Chile1989,,"29,885,685,143",2599,Silent,Americas,CHL
5316,Chile,1989,male,15-24 years,140,1255000,11.16,Chile1989,,"29,885,685,143",2599,Generation X,Americas,CHL
5317,Chile,1989,female,35-54 years,33,1370000,2.41,Chile1989,,"29,885,685,143",2599,Silent,Americas,CHL
5318,Chile,1989,female,15-24 years,26,1228000,2.12,Chile1989,,"29,885,685,143",2599,Generation X,Americas,CHL
5319,Chile,1989,female,25-34 years,23,1117000,2.06,Chile1989,,"29,885,685,143",2599,Boomers,Americas,CHL
5320,Chile,1989,female,75+ years,3,175000,1.71,Chile1989,,"29,885,685,143",2599,G.I. Generation,Americas,CHL
5321,Chile,1989,female,55-74 years,12,715000,1.68,Chile1989,,"29,885,685,143",2599,G.I. Generation,Americas,CHL
5322,Chile,1989,male,5-14 years,11,1280000,0.86,Chile1989,,"29,885,685,143",2599,Generation X,Americas,CHL
5323,Chile,1989,female,5-14 years,2,1239000,0.16,Chile1989,,"29,885,685,143",2599,Generation X,Americas,CHL
5324,Chile,1990,male,55-74 years,145,608000,23.85,Chile1990,0.699,"33,113,887,818",2828,G.I. Generation,Americas,CHL
5325,Chile,1990,male,75+ years,22,112000,19.64,Chile1990,0.699,"33,113,887,818",2828,G.I. Generation,Americas,CHL
5326,Chile,1990,male,35-54 years,176,1340000,13.13,Chile1990,0.699,"33,113,887,818",2828,Silent,Americas,CHL
5327,Chile,1990,male,25-34 years,148,1167000,12.68,Chile1990,0.699,"33,113,887,818",2828,Boomers,Americas,CHL
5328,Chile,1990,male,15-24 years,134,1256000,10.67,Chile1990,0.699,"33,113,887,818",2828,Generation X,Americas,CHL
5329,Chile,1990,female,55-74 years,19,732000,2.6,Chile1990,0.699,"33,113,887,818",2828,G.I. Generation,Americas,CHL
5330,Chile,1990,female,35-54 years,34,1419000,2.4,Chile1990,0.699,"33,113,887,818",2828,Silent,Americas,CHL
5331,Chile,1990,female,25-34 years,27,1162000,2.32,Chile1990,0.699,"33,113,887,818",2828,Boomers,Americas,CHL
5332,Chile,1990,female,15-24 years,23,1230000,1.87,Chile1990,0.699,"33,113,887,818",2828,Generation X,Americas,CHL
5333,Chile,1990,female,75+ years,3,171000,1.75,Chile1990,0.699,"33,113,887,818",2828,G.I. Generation,Americas,CHL
5334,Chile,1990,male,5-14 years,9,1276000,0.71,Chile1990,0.699,"33,113,887,818",2828,Generation X,Americas,CHL
5335,Chile,1990,female,5-14 years,3,1236000,0.24,Chile1990,0.699,"33,113,887,818",2828,Generation X,Americas,CHL
5336,Chile,1991,male,75+ years,31,112500,27.56,Chile1991,,"37,834,793,730",3187,G.I. Generation,Americas,CHL
5337,Chile,1991,male,55-74 years,111,617200,17.98,Chile1991,,"37,834,793,730",3187,Silent,Americas,CHL
5338,Chile,1991,male,35-54 years,222,1404000,15.81,Chile1991,,"37,834,793,730",3187,Boomers,Americas,CHL
5339,Chile,1991,male,25-34 years,143,1178100,12.14,Chile1991,,"37,834,793,730",3187,Boomers,Americas,CHL
5340,Chile,1991,male,15-24 years,142,1243900,11.42,Chile1991,,"37,834,793,730",3187,Generation X,Americas,CHL
5341,Chile,1991,female,35-54 years,42,1453200,2.89,Chile1991,,"37,834,793,730",3187,Boomers,Americas,CHL
5342,Chile,1991,female,15-24 years,34,1217200,2.79,Chile1991,,"37,834,793,730",3187,Generation X,Americas,CHL
5343,Chile,1991,female,75+ years,5,186300,2.68,Chile1991,,"37,834,793,730",3187,G.I. Generation,Americas,CHL
5344,Chile,1991,female,25-34 years,29,1171500,2.48,Chile1991,,"37,834,793,730",3187,Boomers,Americas,CHL
5345,Chile,1991,female,55-74 years,16,750400,2.13,Chile1991,,"37,834,793,730",3187,Silent,Americas,CHL
5346,Chile,1991,female,5-14 years,7,1247600,0.56,Chile1991,,"37,834,793,730",3187,Millenials,Americas,CHL
5347,Chile,1991,male,5-14 years,5,1289100,0.39,Chile1991,,"37,834,793,730",3187,Millenials,Americas,CHL
5348,Chile,1992,male,75+ years,25,118000,21.19,Chile1992,,"45,964,327,559",3791,G.I. Generation,Americas,CHL
5349,Chile,1992,male,55-74 years,105,640000,16.41,Chile1992,,"45,964,327,559",3791,Silent,Americas,CHL
5350,Chile,1992,male,25-34 years,162,1211000,13.38,Chile1992,,"45,964,327,559",3791,Boomers,Americas,CHL
5351,Chile,1992,male,35-54 years,170,1435000,11.85,Chile1992,,"45,964,327,559",3791,Boomers,Americas,CHL
5352,Chile,1992,male,15-24 years,94,1245000,7.55,Chile1992,,"45,964,327,559",3791,Generation X,Americas,CHL
5353,Chile,1992,female,15-24 years,29,1218000,2.38,Chile1992,,"45,964,327,559",3791,Generation X,Americas,CHL
5354,Chile,1992,female,25-34 years,25,1205000,2.07,Chile1992,,"45,964,327,559",3791,Boomers,Americas,CHL
5355,Chile,1992,female,35-54 years,27,1512000,1.79,Chile1992,,"45,964,327,559",3791,Boomers,Americas,CHL
5356,Chile,1992,female,55-74 years,12,769000,1.56,Chile1992,,"45,964,327,559",3791,Silent,Americas,CHL
5357,Chile,1992,male,5-14 years,6,1316000,0.46,Chile1992,,"45,964,327,559",3791,Millenials,Americas,CHL
5358,Chile,1992,female,5-14 years,3,1273000,0.24,Chile1992,,"45,964,327,559",3791,Millenials,Americas,CHL
5359,Chile,1992,female,75+ years,0,183000,0.0,Chile1992,,"45,964,327,559",3791,G.I. Generation,Americas,CHL
5360,Chile,1993,male,75+ years,50,119900,41.7,Chile1993,,"49,297,773,130",4006,G.I. Generation,Americas,CHL
5361,Chile,1993,male,55-74 years,110,649000,16.95,Chile1993,,"49,297,773,130",4006,Silent,Americas,CHL
5362,Chile,1993,male,35-54 years,187,1509600,12.39,Chile1993,,"49,297,773,130",4006,Boomers,Americas,CHL
5363,Chile,1993,male,25-34 years,150,1213100,12.37,Chile1993,,"49,297,773,130",4006,Boomers,Americas,CHL
5364,Chile,1993,male,15-24 years,118,1237400,9.54,Chile1993,,"49,297,773,130",4006,Generation X,Americas,CHL
5365,Chile,1993,female,35-54 years,45,1555600,2.89,Chile1993,,"49,297,773,130",4006,Boomers,Americas,CHL
5366,Chile,1993,female,55-74 years,18,782200,2.3,Chile1993,,"49,297,773,130",4006,Silent,Americas,CHL
5367,Chile,1993,female,15-24 years,26,1209600,2.15,Chile1993,,"49,297,773,130",4006,Generation X,Americas,CHL
5368,Chile,1993,female,25-34 years,24,1205200,1.99,Chile1993,,"49,297,773,130",4006,Boomers,Americas,CHL
5369,Chile,1993,male,5-14 years,9,1334500,0.67,Chile1993,,"49,297,773,130",4006,Millenials,Americas,CHL
5370,Chile,1993,female,5-14 years,3,1290200,0.23,Chile1993,,"49,297,773,130",4006,Millenials,Americas,CHL
5371,Chile,1993,female,75+ years,0,200100,0.0,Chile1993,,"49,297,773,130",4006,G.I. Generation,Americas,CHL
5372,Chile,1994,male,75+ years,33,123700,26.68,Chile1994,,"57,008,425,296",4551,G.I. Generation,Americas,CHL
5373,Chile,1994,male,55-74 years,127,666400,19.06,Chile1994,,"57,008,425,296",4551,Silent,Americas,CHL
5374,Chile,1994,male,25-34 years,184,1224400,15.03,Chile1994,,"57,008,425,296",4551,Boomers,Americas,CHL
5375,Chile,1994,male,35-54 years,223,1564900,14.25,Chile1994,,"57,008,425,296",4551,Boomers,Americas,CHL
